"ID","ID_FORNECEDOR","DATALANCAMENTO","NUMERODOCUMENTO","DATADOCUMENTO","TOTALPARCELAS","VALORTOTAL","NUMEROPARCELA","VALORPARCELA","DATAVENCIMENTO","LIQUIDADO","DATAPAGAMENTO","VALORPAGO","DATA_INC","DATA_ALT"
1345,2,2013-02-14,"50927/2/2",2013-02-14,"03",1808.25,"02",602.69,2013-03-20,S,2013-03-20,602.69,2013-02-14,
1346,2,2013-02-14,"50927/3/3",2013-02-14,"03",1808.25,"03",602.87,2013-03-27,S,2013-03-27,602.87,2013-02-14,
1347,2,2013-02-20,"50970/1/1",2013-02-20,"03",1614.34,"01",538.06,2013-03-07,S,2013-03-06,538.06,2013-02-20,2013-02-20
1348,2,2013-02-20,"50970/2/2",2013-02-20,"03",1614.34,"02",538.06,2013-03-14,S,2013-03-13,538.06,2013-02-20,2013-02-20
1349,2,2013-02-20,"50970/3/3",2013-02-20,"03",1614.34,"03",538.22,2013-03-21,S,2013-03-20,538.22,2013-02-20,2013-02-20
1350,2,2013-02-28,"51081/1/1",2013-02-28,"03",1874.39,"01",624.73,2013-03-19,S,2013-03-20,624.73,2013-02-28,
1351,2,2013-02-28,"51081/2/2",2013-02-28,"03",1874.39,"02",624.73,2013-03-26,S,2013-03-27,624.73,2013-02-28,
1352,2,2013-02-28,"51081/3/3",2013-02-28,"03",1874.39,"03",624.93,2013-04-02,S,2013-04-04,624.93,2013-02-28,
1353,2,2013-03-14,"52135/1/1",2013-03-14,"03",3889.73,"01",1296.45,2013-04-02,S,2013-04-04,1296.45,2013-03-14,
1354,2,2013-03-14,"52135/2/2",2013-03-14,"03",3889.73,"02",1296.45,2013-04-09,S,2013-04-09,1296.45,2013-03-14,
1355,2,2013-03-14,"52135/3/3",2013-03-14,"03",3889.73,"03",1296.83,2013-04-16,S,2013-04-17,1296.83,2013-03-14,
1356,2,2013-03-27,"0298446/1/1",2013-03-27,"03",2694.18,"01",897.97,2013-04-10,S,2013-04-09,897.97,2013-03-27,
1357,2,2013-03-27,"0298446/2/2",2013-03-27,"03",2694.18,"02",897.97,2013-04-17,S,2013-04-17,897.97,2013-03-27,
1358,2,2013-03-27,"0298446/3/3",2013-03-27,"03",2694.18,"03",898.24,2013-04-24,S,2013-04-24,898.24,2013-03-27,
1362,2,2013-04-23,"305993/1/1",2013-04-23,"03",2053.02,"01",684.27,2013-05-10,S,2013-05-13,684.27,2013-04-23,
1363,2,2013-04-23,"305993/2/2",2013-04-23,"03",2053.02,"02",684.27,2013-05-17,S,2013-05-13,684.27,2013-04-23,
1359,2,2013-04-04,"8543/A/A",2013-04-04,"03",793.78,"01",269.89,2013-04-29,S,2013-04-30,269.89,2013-04-04,
1360,2,2013-04-04,"8543/B/B",2013-04-04,"03",793.78,"02",261.95,2013-05-06,S,2013-05-06,261.95,2013-04-04,
1361,2,2013-04-04,"8543/C/C",2013-04-04,"03",793.78,"03",261.94,2013-05-13,S,2013-05-13,261.94,2013-04-04,
1364,2,2013-04-23,"305993/3/3",2013-04-23,"03",2053.02,"03",684.48,2013-05-24,S,2013-05-24,684.48,2013-04-23,
1365,4,2013-05-04,"2753",2013-05-03,"01",376.00,"01",376.00,2013-05-31,S,2013-05-31,376.00,2013-05-04,
1366,2,2013-05-05,"54463/1/1",2013-05-05,"03",1322.58,"01",440.82,2013-05-24,S,2013-05-24,440.82,2013-05-05,
1367,2,2013-05-05,"54463/2/2",2013-05-05,"03",1322.58,"02",440.82,2013-05-31,S,2013-05-31,440.82,2013-05-05,
1368,2,2013-05-05,"54463/3/3",2013-05-05,"03",1322.58,"03",440.94,2013-06-07,S,2013-06-05,440.94,2013-05-05,
1369,2,2013-05-17,"311652/1/1",2013-05-17,"03",2792.73,"01",930.82,2013-06-05,S,2013-06-05,930.82,2013-05-17,
1370,2,2013-05-17,"311652/2/2",2013-05-17,"03",2792.73,"02",930.82,2013-06-12,S,2013-06-13,930.82,2013-05-17,
1371,2,2013-05-17,"311652/3/3",2013-05-17,"03",2792.73,"03",931.09,2013-06-19,S,2013-06-20,931.09,2013-05-17,
1372,2,2013-06-05,"316204/1/1",2013-06-05,"03",3403.75,"01",1134.47,2013-06-25,S,2013-06-24,1134.47,2013-06-05,
1373,2,2013-06-05,"316204/2/2",2013-06-05,"03",3403.75,"02",1134.47,2013-07-02,S,2013-07-03,1134.47,2013-06-05,
1374,2,2013-06-05,"316204/3/3",2013-06-05,"03",3403.75,"03",1134.81,2013-07-09,S,2013-07-10,1134.81,2013-06-05,
1375,11,2013-06-14,"8803A",2013-06-14,"02",683.50,"01",341.75,2013-06-13,S,2013-06-14,341.75,2013-06-14,
1376,11,2013-06-14,"8803B",2013-05-16,"02",683.50,"02",341.75,2013-06-20,S,2013-06-20,341.75,2013-06-14,
1377,11,2013-06-17,"8936",2013-06-14,"01",335.25,"01",335.25,2013-07-12,S,2013-07-10,335.25,2013-06-17,
1378,11,2013-06-17,sedex-8936,2013-06-14,"01",25.50,"01",25.50,2013-06-24,S,2013-06-24,25.50,2013-06-17,
1379,4,2013-06-17,"4608",2013-06-14,"01",537.00,"01",537.00,2013-07-12,S,2013-07-10,537.00,2013-06-17,
1380,2,2013-06-21,"320276/1/1",2013-06-21,"03",3258.94,"01",1086.20,2013-07-11,S,2013-07-10,1086.20,2013-06-21,
1381,2,2013-06-21,"320276/2/2",2013-06-21,"03",3258.94,"02",1086.20,2013-07-18,S,2013-07-18,1086.20,2013-06-21,
1382,2,2013-06-21,"320276/3/3",2013-06-21,"03",3258.94,"03",1086.54,2013-07-25,S,2013-07-25,1086.54,2013-06-21,
1383,2,2013-07-12,"57108/1/1",2013-07-12,"03",1415.05,"01",471.64,2013-07-29,S,2013-07-29,471.64,2013-07-12,
1384,2,2013-07-12,"57108/2/2",2013-07-12,"03",1415.05,"02",471.64,2013-08-05,S,2013-08-06,471.64,2013-07-12,
1385,2,2013-07-12,"57108/3/3",2013-07-12,"03",1415.05,"03",471.77,2013-08-12,S,2013-08-14,471.77,2013-07-12,
1386,2,2013-07-27,"0327582/1/1",2013-07-27,"03",2276.23,"01",758.67,2013-08-15,S,2013-08-14,758.67,2013-07-27,
1387,2,2013-07-27,"0327582/2/2",2013-07-27,"03",2276.23,"02",758.67,2013-08-22,S,2013-08-19,758.67,2013-07-27,
1388,2,2013-07-27,"0327582/3/3",2013-07-27,"03",2276.23,"03",758.89,2013-08-29,S,2013-08-29,758.89,2013-07-27,
1389,11,2013-08-09,"9199A",2013-08-07,"02",506.35,"01",253.18,2013-09-04,S,2013-09-05,253.18,2013-08-09,
1390,11,2013-08-09,"9199B",2013-08-07,"02",506.35,"02",253.17,2013-09-11,S,2013-09-11,253.17,2013-08-09,
1391,11,2013-08-09,sedex-9199,2013-08-07,"01",31.10,"01",31.10,2013-08-19,S,2013-08-19,31.10,2013-08-09,
1392,51,2013-08-17,"098726/01",2013-08-15,"01",248.97,"01",248.97,2013-08-30,S,2013-08-29,248.97,2013-08-17,
1394,2,2013-08-21,"13950/01",2013-08-16,"01",672.76,"01",672.76,2013-09-13,S,2013-09-11,672.76,2013-08-21,
1395,2,2013-08-21,"332537/01",2013-08-19,"01",638.43,"01",638.43,2013-09-16,S,2013-09-16,638.43,2013-08-21,
1393,51,2013-08-19,"098836/01",2013-08-16,"01",100.29,"01",100.29,2013-08-23,S,2013-08-23,100.29,2013-08-19,
1396,2,2013-08-27,"333725/1/1",2013-08-27,"03",1201.78,"01",400.55,2013-09-13,S,2013-09-11,400.55,2013-08-27,
1397,2,2013-08-27,"333725/2/2",2013-08-27,"03",1201.78,"02",400.55,2013-09-20,S,2013-09-16,400.55,2013-08-27,
1398,2,2013-08-27,"333725/3/3",2013-08-27,"03",1201.78,"03",400.68,2013-09-27,S,2013-09-25,400.68,2013-08-27,
1399,2,2013-09-06,"336438/1/1",2013-09-06,"03",4015.32,"01",1338.31,2013-09-25,S,2013-09-25,1338.31,2013-09-06,
1400,2,2013-09-06,"336438/2/2",2013-09-06,"03",4015.32,"02",1338.31,2013-10-02,S,2013-10-02,1338.31,2013-09-06,
1401,2,2013-09-06,"336438/3/3",2013-09-06,"03",4015.32,"03",1338.70,2013-10-09,S,2013-10-09,1338.70,2013-09-06,
1402,38,2013-09-17,"123544/1/1",2013-09-17,"03",1950.00,"01",650.00,2013-09-30,S,2013-10-01,650.00,2013-09-17,
1403,38,2013-09-17,"123544/2/2",2013-09-17,"03",1950.00,"02",650.00,2013-10-14,S,2013-10-14,650.00,2013-09-17,
1404,38,2013-09-17,"123544/3/3",2013-09-17,"03",1950.00,"03",650.00,2013-11-11,S,2013-11-12,650.00,2013-09-17,
1405,11,2013-09-23,"9423A",2013-09-19,"02",707.15,"01",353.58,2013-10-17,S,2013-10-14,353.58,2013-09-23,
1406,11,2013-09-23,"9423B",2013-09-19,"02",707.15,"02",353.57,2013-10-24,S,2013-10-23,353.57,2013-09-23,
1408,2,2013-09-26,"340964/1/1",2013-09-26,"03",2249.85,"01",749.88,2013-10-16,S,2013-10-14,749.88,2013-09-26,
1409,2,2013-09-26,"340964/2/2",2013-09-26,"03",2249.85,"02",749.88,2013-10-23,S,2013-10-23,749.88,2013-09-26,
1410,2,2013-09-26,"340964/3/3",2013-09-26,"03",2249.85,"03",750.09,2013-10-30,S,2013-10-30,750.09,2013-09-26,
1415,11,2013-10-30,"9578A",2013-10-25,"02",751.70,"01",375.85,2013-11-22,S,2013-11-18,375.85,2013-10-30,
1411,57,2013-10-01,"32937A",2013-09-30,"01",95.00,"01",95.00,2013-10-15,S,2013-10-15,95.00,2013-10-01,2013-10-01
1412,2,2013-10-09,"343730/1/1",2013-10-09,"03",1046.71,"01",348.87,2013-10-29,S,2013-10-30,348.87,2013-10-09,
1413,2,2013-10-09,"343730/2/2",2013-10-09,"03",1046.71,"02",348.87,2013-11-05,S,2013-11-05,348.87,2013-10-09,
1414,2,2013-10-09,"343730/3/3",2013-10-09,"03",1046.71,"03",348.97,2013-11-12,S,2013-11-12,348.97,2013-10-09,
1416,11,2013-10-30,"9578B",2013-10-25,"02",751.70,"02",375.85,2013-11-29,S,2013-11-28,375.85,2013-10-30,
1417,51,2013-10-30,"103537/01",2013-10-25,"01",315.15,"01",315.15,2013-11-18,S,2013-11-18,315.15,2013-10-30,
1418,2,2013-11-01,"348649/1/1",2013-11-01,"03",2577.68,"01",863.13,2013-11-21,S,2013-11-18,863.13,2013-11-01,
1419,2,2013-11-01,"348649/2/2",2013-11-01,"03",2577.68,"02",857.15,2013-11-28,S,2013-11-28,857.15,2013-11-01,
1420,2,2013-11-01,"348649/3/3",2013-11-01,"03",2577.68,"03",857.40,2013-12-05,S,2013-12-02,857.40,2013-11-01,
1421,12,2013-11-01,"939698",2013-10-31,"01",110.00,"01",110.00,2013-11-30,S,2013-12-02,110.00,2013-11-01,
1422,2,2013-11-25,"352870/1/1",2013-11-25,"03",1450.15,"01",483.38,2013-12-12,S,2013-12-12,483.38,2013-11-25,
1423,2,2013-11-25,"352870/2/2",2013-11-25,"03",1450.15,"02",483.38,2013-12-19,S,2013-12-21,483.38,2013-11-25,
1424,2,2013-11-25,"352870/3/3",2013-11-25,"03",1450.15,"03",483.38,2013-12-26,S,2013-12-24,483.38,2013-11-25,
1426,2,2013-12-04,"0061944/1/1",2013-12-04,"03",727.67,"01",242.53,2013-12-23,S,2013-12-24,242.53,2013-12-04,
1427,2,2013-12-04,"0061944/2/2",2013-12-04,"03",727.67,"02",242.53,2013-12-30,S,2013-12-31,242.53,2013-12-04,
1425,12,2013-12-02,"948823",2013-11-29,"01",125.88,"01",125.88,2013-12-28,S,2013-12-24,125.88,2013-12-02,
1428,2,2013-12-04,"0061944/3/3",2013-12-04,"03",727.67,"03",242.61,2014-01-06,S,2014-01-06,242.61,2013-12-04,
1429,2,2013-12-04,"354887/1/1",2013-12-04,"03",2074.11,"01",691.30,2013-12-23,S,2013-12-24,691.30,2013-12-04,
1430,2,2013-12-04,"354887/2/2",2013-12-04,"03",2074.11,"02",691.30,2013-12-30,S,2013-12-31,691.30,2013-12-04,
1431,2,2013-12-04,"354887/3/3",2013-12-04,"03",2074.11,"03",691.51,2014-01-06,S,2014-01-06,691.51,2013-12-04,
1433,2,2013-12-18,"357737/1/1",2013-12-18,"03",1724.87,"01",574.90,2014-01-03,S,2013-12-31,574.90,2013-12-18,
1434,2,2013-12-18,"357737/2/2",2013-12-18,"03",1724.87,"02",574.90,2014-01-10,S,2014-01-06,574.90,2013-12-18,
1435,2,2013-12-18,"357737/3/3",2013-12-18,"03",1724.87,"03",575.07,2014-01-17,S,2014-01-18,575.07,2013-12-18,
1436,2,2013-12-18,"19315/01",2013-12-12,"01",452.32,"01",452.32,2014-01-09,S,2014-01-06,452.32,2013-12-18,
1437,11,2013-12-27,"9804",2013-12-19,"01",230.10,"01",230.10,2014-01-02,S,2013-12-31,230.10,2013-12-27,
1438,11,2013-12-27,SEDEX9804,2013-12-19,"01",23.60,"01",23.60,2014-01-02,S,2013-12-31,23.60,2013-12-27,
1439,2,2014-01-09,"360430/1/1",2014-01-09,"03",2912.50,"01",970.83,2014-01-28,S,2014-01-28,970.83,2014-01-09,
1440,2,2014-01-09,"360430/2/2",2014-01-09,"03",2912.50,"02",970.83,2014-02-04,S,2014-02-05,970.83,2014-01-09,
1441,2,2014-01-09,"360430/3/3",2014-01-09,"03",2912.50,"03",970.83,2014-02-11,S,2014-02-10,970.83,2014-01-09,
1442,55,2014-01-12,"4295/1",2014-01-10,"01",833.16,"01",833.16,2014-02-07,S,2014-02-08,833.16,2014-01-12,
1443,55,2014-01-12,"4296/1",2014-01-10,"01",230.00,"01",230.00,2014-02-07,S,2014-02-08,230.00,2014-01-12,
1444,12,2014-01-12,"1539",2014-01-09,"01",115.44,"01",115.44,2014-02-09,S,2014-02-10,115.44,2014-01-12,
1445,2,2014-01-29,"364275/1/1",2014-01-29,"03",2335.56,"01",778.44,2014-02-14,S,2014-02-10,778.44,2014-01-29,
1446,2,2014-01-29,"364275/2/2",2014-01-29,"03",2335.56,"02",778.44,2014-02-21,S,2014-02-24,778.44,2014-01-29,
1447,2,2014-01-29,"364275/3/3",2014-01-29,"03",2335.56,"03",778.68,2014-02-28,S,2014-02-24,778.68,2014-01-29,
1448,11,2014-02-01,"9910",2014-01-28,"01",449.90,"01",449.90,2014-02-25,S,2014-02-24,449.90,2014-02-01,
1449,11,2014-02-01,SEDEX9910,2014-01-28,"01",29.20,"01",29.20,2014-02-07,S,2014-02-10,29.20,2014-02-01,
1450,2,2014-02-14,"367747/1/1",2014-02-14,"03",1548.33,"01",520.74,2014-03-05,S,2014-03-05,520.74,2014-02-14,
1451,2,2014-02-14,"367747/2/2",2014-02-14,"03",1548.33,"02",513.72,2014-03-11,S,2014-03-11,513.72,2014-02-14,
1452,2,2014-02-14,"367747/3/3",2014-02-14,"03",1548.33,"03",513.87,2014-03-18,S,2014-03-18,513.87,2014-02-14,
1453,2,2014-02-23,"64414/01",2014-02-21,"01",1350.12,"01",1350.12,2014-03-21,S,2014-03-21,1350.12,2014-02-23,
1454,2,2014-02-23,"369772/1/1",2014-02-23,"03",3036.72,"01",1012.14,2014-03-12,S,2014-03-11,1012.14,2014-02-23,
1455,2,2014-02-23,"369772/2/2",2014-02-23,"03",3036.72,"02",1012.14,2014-03-19,S,2014-03-18,1012.14,2014-02-23,
1456,2,2014-02-23,"369772/3/3",2014-02-23,"03",3036.72,"03",1012.44,2014-03-26,S,2014-03-27,1012.44,2014-02-23,
1457,2,2014-03-10,"372783/1/1",2014-03-10,"03",3138.59,"01",1046.09,2014-03-28,S,2014-03-27,1046.09,2014-03-10,
1458,2,2014-03-10,"372783/2/2",2014-03-10,"03",3138.59,"02",1046.09,2014-04-04,S,2014-04-03,1046.09,2014-03-10,
1459,2,2014-03-10,"372783/3/3",2014-03-10,"03",3138.59,"03",1046.41,2014-04-11,S,2014-04-08,1046.41,2014-03-10,
1460,2,2014-03-23,"374695/A/1",2014-03-23,"03",4891.90,"01",1636.66,2014-04-08,S,2014-04-08,1636.66,2014-03-23,
1461,2,2014-03-23,"374695/B/2",2014-03-23,"03",4891.90,"02",1627.38,2014-04-15,S,2014-04-16,1627.38,2014-03-23,
1462,2,2014-03-23,"374695/C/3",2014-03-23,"03",4891.90,"03",1627.86,2014-04-22,S,2014-04-22,1627.86,2014-03-23,
1468,2,2014-04-25,"66317/1/1",2014-04-25,"03",1051.78,"01",350.56,2014-05-16,S,2014-05-13,350.56,2014-04-25,
1463,2,2014-04-03,"377590/1/1",2014-04-03,"03",1356.19,"01",452.02,2014-04-22,S,2014-04-22,452.02,2014-04-03,
1464,2,2014-04-03,"377590/2/2",2014-04-03,"03",1356.19,"02",452.02,2014-04-28,S,2014-04-28,452.02,2014-04-03,
1465,2,2014-04-03,"377590/3/3",2014-04-03,"03",1356.19,"03",452.15,2014-05-05,S,2014-05-05,452.15,2014-04-03,
1466,11,2014-04-16,"10213A",2014-04-08,"02",520.40,"01",260.20,2014-05-06,S,2014-05-05,260.20,2014-04-16,
1467,11,2014-04-16,"10213B",2014-04-08,"02",520.40,"02",260.20,2014-05-13,S,2014-05-13,260.20,2014-04-16,
1469,2,2014-04-25,"66317/2/2",2014-04-25,"03",1051.78,"02",350.56,2014-05-23,S,2014-05-26,350.56,2014-04-25,
1470,2,2014-04-25,"66317/3/3",2014-04-25,"03",1051.78,"03",350.66,2014-05-30,S,2014-05-26,350.66,2014-04-25,
1471,12,2014-05-12,"1006941",2014-05-08,"01",138.05,"01",138.05,2014-06-07,S,2014-06-06,138.05,2014-05-12,
1472,2,2014-05-13,"383641/1/1",2014-05-13,"03",1640.96,"01",546.93,2014-05-30,S,2014-05-26,546.93,2014-05-13,
1473,2,2014-05-13,"383641/2/2",2014-05-13,"03",1640.96,"02",546.93,2014-06-06,S,2014-06-06,546.93,2014-05-13,
1474,2,2014-05-13,"383641/3/3",2014-05-13,"03",1640.96,"03",547.10,2014-06-13,S,2014-06-10,547.10,2014-05-13,
1475,2,2014-05-13,"66730/01",2014-05-12,"01",660.64,"01",660.64,2014-06-09,S,2014-06-10,660.64,2014-05-13,
1476,4,2014-06-06,"352682",2014-06-04,"01",399.89,"01",399.89,2014-07-01,S,2014-07-01,399.89,2014-06-06,2014-06-06
1478,38,2014-06-15,"376013/1/1",2014-06-15,"03",773.65,"01",257.88,2014-06-24,S,2014-06-24,257.88,2014-06-15,
1477,51,2014-06-06,"117654/01",2014-06-03,"01",233.36,"01",233.36,2014-06-18,S,2014-06-20,233.36,2014-06-06,
1479,38,2014-06-15,"376013/2/2",2014-06-15,"03",773.65,"02",257.88,2014-07-08,S,2014-07-08,257.88,2014-06-15,
1480,2,2014-06-15,"376013/3/3",2014-06-15,"03",773.65,"03",257.88,2014-08-05,S,2014-08-05,257.88,2014-06-15,
1489,2,2014-06-25,"389483/1/1",2014-06-25,"03",1595.00,"01",531.91,2014-07-10,S,2014-07-08,531.91,2014-06-25,
1481,2,2014-06-15,"388565/1/1",2014-06-15,"05",4985.36,"01",997.07,2014-06-25,S,2014-06-24,997.07,2014-06-15,
1482,2,2014-06-15,"388565/2/2",2014-06-15,"05",4985.36,"02",997.07,2014-07-02,S,2014-07-01,997.07,2014-06-15,
1483,2,2014-06-15,"388565/3/3",2014-06-15,"05",4985.36,"03",997.07,2014-07-10,S,2014-07-08,997.07,2014-06-15,
1484,2,2014-06-15,"388565/4/4",2014-06-15,"05",4985.36,"04",997.07,2014-07-16,S,2014-07-16,997.07,2014-06-15,
1485,38,2014-06-15,"388565/5/5",2014-06-15,"05",4985.36,"05",997.08,2014-07-23,S,2014-07-21,997.08,2014-06-15,
1490,2,2014-06-25,"389483/2/2",2014-06-25,"03",1595.00,"02",531.91,2014-07-16,S,2014-07-16,531.91,2014-06-25,
1486,38,2014-06-15,"139658/A/A",2014-06-15,"03",1972.00,"01",657.33,2014-06-24,S,2014-06-24,657.33,2014-06-15,
1487,38,2014-06-15,"139658/B/B",2014-06-15,"03",1972.00,"02",657.33,2014-07-08,S,2014-07-08,657.33,2014-06-15,
1488,38,2014-06-15,"139658/C/C",2014-06-15,"03",1972.00,"03",657.34,2014-08-05,S,2014-08-05,657.34,2014-06-15,
1491,2,2014-06-25,"389483/3/3",2014-06-25,"03",1595.00,"03",532.08,2014-07-23,S,2014-07-21,532.08,2014-06-25,
1492,38,2014-06-30,"140326A",2014-06-25,"01",585.69,"01",585.69,2014-07-23,S,2014-07-21,585.69,2014-06-30,
1493,12,2014-06-30,"1022811",2014-06-26,"01",130.42,"01",130.42,2014-07-25,S,2014-07-21,130.42,2014-06-30,
1494,2,2014-07-03,"390988/1/1",2014-07-03,"03",1753.37,"01",584.40,2014-07-21,S,2014-07-21,584.40,2014-07-03,
1495,2,2014-07-03,"390988/2/2",2014-07-03,"03",1753.37,"02",584.40,2014-07-28,S,2014-07-29,584.40,2014-07-03,
1496,2,2014-07-03,"390988/3/3",2014-07-03,"03",1753.37,"03",584.57,2014-08-04,S,2014-08-05,584.57,2014-07-03,
1497,2,2014-07-17,"392888/01",2014-07-16,"02",778.20,"01",389.10,2014-08-06,S,2014-08-05,389.10,2014-07-17,
1498,2,2014-07-17,"392888/02",2014-07-16,"02",778.20,"02",389.10,2014-08-20,S,2014-08-19,389.10,2014-07-17,
1499,11,2014-07-23,"10661A",2014-07-15,"02",608.65,"01",304.32,2014-08-12,S,2014-08-12,304.32,2014-07-23,
1500,11,2014-07-23,"10661B",2014-07-15,"02",304.33,"02",608.65,2014-08-19,S,2014-08-19,608.65,2014-07-23,
1504,2,2014-09-08,"400972/1/1",2014-09-08,"03",2529.85,"01",843.28,2014-09-26,S,2014-09-26,843.28,2014-09-08,
1505,2,2014-09-08,"400972/2/2",2014-09-08,"03",2529.85,"02",843.28,2014-10-03,S,2014-10-03,843.28,2014-09-08,
1501,2,2014-08-19,"397549/1/1",2014-08-19,"03",2741.61,"01",913.78,2014-09-05,S,2014-09-05,913.78,2014-08-19,
1502,2,2014-08-19,"397549/2/2",2014-08-19,"03",2741.61,"02",913.78,2014-09-12,S,2014-09-12,913.78,2014-08-19,
1503,2,2014-08-19,"397549/3/3",2014-08-19,"03",2741.61,"03",914.05,2014-09-19,S,2014-09-19,914.05,2014-08-19,
1506,2,2014-09-08,"400972/3/3",2014-09-08,"03",2529.85,"03",843.28,2014-10-10,S,2014-10-10,843.28,2014-09-08,
1507,4,2014-09-13,"359335",2014-09-12,"01",255.57,"01",255.57,2014-10-09,S,2014-10-10,255.57,2014-09-13,
1508,11,2014-10-03,"10986A",2014-09-29,"02",337.45,"01",337.45,2014-10-27,S,2014-10-27,337.45,2014-10-03,2014-10-03
1509,11,2014-10-03,"10986B",2014-09-29,"02",337.45,"02",337.45,2014-11-03,S,2014-11-03,337.45,2014-10-03,
1510,2,2014-10-06,"404767/1/1",2014-10-06,"03",2296.34,"01",777.04,2014-10-24,S,2014-10-24,777.04,2014-10-06,
1511,2,2014-10-06,"404767/2/2",2014-10-06,"03",2296.34,"02",777.04,2014-10-31,S,2014-10-31,777.04,2014-10-06,
1512,2,2014-10-06,"404767/3/3",2014-10-06,"03",2296.34,"03",777.26,2014-11-07,S,2014-11-03,777.26,2014-10-06,
1513,11,2014-10-13,"11024A",2014-10-07,"02",506.00,"01",253.00,2014-11-04,S,2014-11-03,253.00,2014-10-13,2014-10-13
1514,11,2014-10-13,"11024B",2014-10-07,"02",506.00,"02",253.00,2014-11-11,S,2014-11-10,253.00,2014-10-13,
1515,16,2014-10-19,"816-1",2014-10-10,"02",466.00,"01",233.00,2014-11-08,S,2014-11-10,233.00,2014-10-19,
1516,16,2014-10-19,"816-2",2014-10-10,"02",466.00,"02",233.00,2014-11-28,S,2014-11-29,233.00,2014-10-19,
1517,51,2014-11-03,"127059/01",2014-10-31,"01",300.04,"01",300.04,2014-11-28,S,2014-11-29,300.04,2014-11-03,
1518,2,2014-11-17,"409839/1/1",2014-11-17,"03",2947.76,"01",982.49,2014-12-05,S,2014-12-05,982.49,2014-11-17,
1519,2,2014-11-17,"409839/2/2",2014-11-17,"03",2947.76,"02",982.49,2014-12-12,S,2014-12-13,982.49,2014-11-17,
1520,2,2014-11-17,"409839/3/3",2014-11-17,"03",2947.76,"03",982.78,2014-12-19,S,2014-12-22,982.78,2014-11-17,
1521,51,2014-11-21,"127985/01",2014-11-14,"01",334.05,"01",334.05,2014-12-12,S,2014-12-13,334.05,2014-11-21,
1522,2,2014-12-04,"412054/1/1",2014-12-04,"03",2325.72,"01",775.16,2014-12-24,S,2014-12-22,775.16,2014-12-04,
1523,2,2014-12-04,"412054/2/2",2014-12-04,"03",2325.72,"02",775.16,2014-12-31,S,2014-12-29,775.16,2014-12-04,
1524,2,2014-12-04,"412054/3/3",2014-12-04,"03",2325.72,"03",775.40,2015-01-07,S,2015-01-07,775.40,2014-12-04,
1528,2,2014-12-07,"412099/1/1",2014-12-07,"03",1330.59,"01",443.49,2014-12-26,S,2014-12-22,443.49,2014-12-07,
1525,2,2014-12-05,"72635/1/1",2014-12-05,"03",1146.42,"01",382.10,2014-12-25,S,2014-12-22,382.10,2014-12-05,
1526,2,2014-12-05,"72635/2/2",2014-12-05,"03",1146.42,"02",382.10,2015-01-01,S,2014-12-29,382.10,2014-12-05,
1527,2,2014-12-05,"72635/3/3",2014-12-05,"03",1146.42,"03",382.22,2015-01-08,S,2015-01-07,382.22,2014-12-05,
1529,2,2014-12-07,"412099/2/2",2014-12-07,"03",1330.59,"02",443.49,2015-01-02,S,2014-12-29,443.49,2014-12-07,
1530,2,2014-12-07,"412099/3/3",2014-12-07,"03",1330.59,"03",443.61,2015-01-08,S,2015-01-07,443.61,2014-12-07,
1531,2,2014-12-18,"413470/1",2014-12-16,"01",773.99,"01",773.96,2015-01-13,S,2015-01-14,773.96,2014-12-18,
1532,51,2015-01-11,"130406/01",2015-01-08,"01",386.51,"01",386.51,2015-01-29,S,2015-01-29,386.51,2015-01-11,
1533,11,2015-01-20,"11393A",2015-01-14,"02",404.95,"01",202.48,2015-02-04,S,2015-02-05,202.48,2015-01-20,
1534,11,2015-01-20,"11393b",2015-01-14,"02",404.95,"01",202.47,2015-02-25,S,2015-02-25,202.47,2015-01-20,
1535,11,2015-01-20,"11396",2015-01-15,"01",117.60,"01",117.60,2015-02-12,S,2015-02-12,117.60,2015-01-20,
1536,11,2015-01-20,SEDEX11396,2015-01-15,"01",31.90,"01",31.90,2015-01-26,S,2015-01-26,31.90,2015-01-20,
1537,38,2015-02-19,"150509/A/A",2015-02-19,"03",1411.00,"01",470.33,2015-03-15,S,2015-03-16,470.33,2015-02-19,
1538,38,2015-02-19,"150509/B/B",2015-02-19,"03",1411.00,"02",470.33,2015-04-14,S,2015-04-15,470.33,2015-02-19,
1539,38,2015-02-19,"150509/C/C",2015-02-19,"03",1411.00,"03",470.34,2015-05-14,S,2015-05-14,470.34,2015-02-19,
1540,2,2015-03-04,"17823/1/1",2015-03-04,"03",1014.97,"01",338.29,2015-03-17,S,2015-03-16,338.29,2015-03-04,
1541,2,2015-03-04,"17823/2/2",2015-03-04,"03",1014.97,"02",338.29,2015-03-24,S,2015-03-24,338.29,2015-03-04,
1542,2,2015-03-04,"17823/3/3",2015-03-04,"03",1014.97,"03",338.39,2015-03-31,S,2015-03-31,338.39,2015-03-04,
1543,2,2015-03-11,"18397/1/1",2015-03-11,"05",3132.67,"01",626.33,2015-03-18,S,2015-03-19,626.33,2015-03-11,
1544,2,2015-03-11,"18397/2/2",2015-03-11,"05",3132.67,"02",626.33,2015-03-25,S,2015-03-24,626.33,2015-03-11,
1545,2,2015-03-11,"18397/3/3",2015-03-11,"05",3132.67,"03",626.33,2015-04-01,S,2015-04-01,626.33,2015-03-11,
